vehicle_id,vehicle_type,manufacturer,model,prod_year,category,leather interior,fuel_type,engine_volume,mileage,cylinders,gear_box_type,drive_wheels,doors,wheel,color,airbags,levy,price
45815974,auto,HYUNDAI,Sonata,2013,Sedan,1,Petrol,2.4,175827,4,Automatic,Front,4,Left wheel,Black,12,751,706
45773662,auto,MERCEDES-BENZ,E 350,2013,Sedan,1,Diesel,3.5,107800,6,Automatic,Rear,4,Left wheel,Grey,12,1055,5802
45767823,auto,TOYOTA,Camry,2014,Sedan,0,Petrol,2.5,115200,4,Automatic,Front,4,Left wheel,Silver,8,777,25716
45810599,auto,CHEVROLET,Orlando,2012,Jeep,1,LPG,2,132036,4,Automatic,Front,4,Left wheel,White,4,642,14426
45709646,auto,TOYOTA,RAV 4,2001,Jeep,0,Petrol,2,91000,4,Automatic,4x4,2,Right-hand drive,Silver,4,0,10820
45808960,auto,FORD,Explorer,2011,Jeep,1,Petrol,3.5,129177,4,Automatic,Front,4,Left wheel,White,4,1172,45436
45816333,auto,HYUNDAI,I30,2008,Hatchback,0,Diesel,1.6,201000,4,Manual,Front,4,Left wheel,Black,8,893,11917
45802892,auto,HYUNDAI,Santa FE,2015,Jeep,1,Diesel,2,185811,4,Automatic,Front,4,Left wheel,Black,4,765,41281
45805683,auto,NISSAN,Altima,1998,Sedan,0,Petrol,2.4,358400,4,Manual,Front,4,Left wheel,Brown,2,0,4391
45810372,auto,PORSCHE,Cayenne,2018,Sedan,1,Petrol,3.6,28968,6,Automatic,4x4,4,Left wheel,White,12,1872,3058
45791663,auto,ALFA ROMEO,147,2001,Coupe,1,Petrol,1.8,240000,4,Manual,Front,2,Left wheel,Black,4,0,3700
45816588,auto,SUZUKI,Grand Vitara,2008,Jeep,0,Petrol,1.6,98000,4,Automatic,4x4,2,Left wheel,Black,12,0,15681
45813342,auto,LEXUS,CT 200h,2011,Hatchback,1,Hybrid,1.8,122302,4,Automatic,Front,4,Left wheel,Black,0,645,6586
45798451,auto,TOYOTA,Prius,2007,Hatchback,0,Hybrid,1.5,140000,4,Automatic,Front,4,Left wheel,Beige,6,0,12544
45803832,auto,HYUNDAI,Tucson,2014,Jeep,1,Diesel,2,120000,4,Automatic,Front,4,Left wheel,White,4,639,30063
45156280,auto,PORSCHE,Panamera,2010,Hatchback,1,Petrol,4.8,196800,8,Tiptronic,4x4,4,Left wheel,White,8,1885,72130
45801000,auto,HYUNDAI,Veloster,2015,Hatchback,0,Petrol,1.6,17200,4,Tiptronic,Front,2,Left wheel,Red,10,0,21639
44782223,auto,TOYOTA,RAV 4 XLE Sport,2013,Jeep,0,Petrol,2.5,120000,4,Tiptronic,Front,4,Left wheel,White,0,0,36692
45721264,auto,HONDA,FIT,2002,Hatchback,0,Petrol,1.5,0,4,Automatic,Front,4,Right-hand drive,Silver,4,0,30
45453314,auto,TOYOTA,Aqua,2014,Hatchback,0,Hybrid,1.5,66000,4,Variator,Front,4,Right-hand drive,Silver,4,1266,12231
45761984,auto,TOYOTA,Sienta,2004,Sedan,0,Petrol,1.5,300000,4,Variator,Front,4,Right-hand drive,Beige,4,0,3136
45783494,auto,TOYOTA,Prius,2009,Sedan,1,Hybrid,1.8,230000,4,Variator,Front,4,Left wheel,Grey,6,0,10663
45809193,auto,HONDA,FIT,2013,Hatchback,1,Petrol,1.3,110467,4,Automatic,Front,4,Left wheel,White,4,447,5620
41704944,auto,MERCEDES-BENZ,CLS 550,2010,Sedan,1,Petrol,5.5,157000,4,Automatic,Front,4,Left wheel,Grey,10,2148,19130
45095136,auto,HONDA,FIT,2012,Hatchback,0,Hybrid,1.3,64000,4,Variator,Front,4,Right-hand drive,Black,4,1111,9408
45612423,auto,HYUNDAI,Elantra,2011,Sedan,1,Petrol,1.8,80000,4,Tiptronic,Front,4,Left wheel,Grey,6,0,3
45781861,auto,VOLKSWAGEN,Passat,2013,Sedan,1,Diesel,2.0 Turbo,179200,4,Tiptronic,Front,4,Left wheel,White,16,640,15367
45768489,auto,CHEVROLET,Avalanche,2011,Sedan,1,Petrol,5.3,246976,8,Automatic,Front,4,Left wheel,Black,12,1730,5959
45731459,auto,HYUNDAI,H1,2014,Minivan,1,Diesel,2.5,179918,4,Automatic,Front,4,Left wheel,Silver,4,777,26594
45536422,auto,TOYOTA,Avalon LIMITED,2013,Sedan,1,Hybrid,2.5,92200,4,Tiptronic,Front,4,Left wheel,Beige,12,779,36065
45742092,auto,KIA,Cerato K3,2016,Sedan,1,Diesel,1.6 Turbo,29000,4,Tiptronic,Front,4,Left wheel,Silver,8,730,26343
45769229,auto,MAZDA,CX-7,2011,Sedan,1,Petrol,2.5,216550,4,Automatic,Front,4,Left wheel,Black,12,862,549
45788888,auto,JEEP,Grand Cherokee,1993,Jeep,0,Petrol,4,240000,6,Automatic,4x4,4,Left wheel,Green,5,0,6000
45768507,auto,LEXUS,GX 470,2010,Jeep,1,Petrol,4.6,357246,8,Automatic,4x4,4,Left wheel,Grey,0,1811,40142
45506452,auto,HYUNDAI,Elantra,2013,Sedan,0,Petrol,1.8,50000,4,Tiptronic,Front,4,Left wheel,Grey,10,585,14000
45809707,auto,CHEVROLET,Cruze,2014,Sedan,1,Petrol,1.4,127842,4,Automatic,Front,4,Left wheel,White,4,473,17923
45804644,auto,HYUNDAI,Tucson,2017,Jeep,1,Petrol,1.6,40193,4,Automatic,Front,4,Left wheel,Black,4,831,54518
45761379,auto,OPEL,Astra G,2003,Hatchback,0,Petrol,1.6,180000,4,Manual,Front,4,Left wheel,Silver,6,0,10349
45799440,auto,TOYOTA,Ist,2002,Hatchback,0,Petrol,1.3,115000,4,Automatic,Front,4,Right-hand drive,Silver,7,0,8154
45758164,auto,FORD,Escape,2008,Jeep,1,Hybrid,0.4,220474,4,Automatic,Front,4,Left wheel,Grey,0,289,282
45813708,auto,VOLKSWAGEN,Passat,2013,Sedan,1,Diesel,2,132310,4,Automatic,Front,4,Left wheel,Grey,12,640,7527
45813166,auto,TOYOTA,Camry,2017,Sedan,1,Petrol,2.5,60762,4,Automatic,Front,4,Left wheel,White,12,1249,3450
45804525,auto,HYUNDAI,Tucson,2010,Jeep,1,Diesel,2,142264,4,Automatic,Front,4,Left wheel,White,4,836,22063
45656681,auto,HONDA,Civic,2012,Sedan,1,Hybrid,1.5,146403,4,Automatic,Front,4,Left wheel,White,0,503,2901
45812738,auto,TOYOTA,Corolla,2013,Sedan,1,Petrol,1.8,227371,4,Automatic,Front,4,Left wheel,Silver,12,585,4704
45754449,auto,VOLKSWAGEN,Passat,2002,Sedan,1,Petrol,2.8,175000,6,Manual,Front,4,Left wheel,Grey,6,0,5331
45634846,auto,VOLKSWAGEN,Jetta,2012,Sedan,1,Diesel,2,203440,4,Automatic,Front,4,Left wheel,Black,12,642,941
45809446,auto,HONDA,FIT,2013,Hatchback,1,Petrol,1.5,70000,4,Automatic,Front,4,Left wheel,Blue,4,502,16900
45315594,auto,NISSAN,Rogue,2010,Jeep,1,Petrol,2.5,122000,4,Automatic,4x4,4,Left wheel,Silver,4,0,18189
45789380,auto,MAZDA,MPV,2000,Minivan,0,Petrol,2.5,127000,4,Automatic,Front,4,Left wheel,Green,4,0,5331
45770019,auto,MERCEDES-BENZ,GLA 250,2017,Jeep,1,Petrol,2,44995,4,Automatic,4x4,4,Left wheel,Black,0,1017,42651
45813976,auto,TOYOTA,Prius,2012,Hatchback,0,Hybrid,1.8,122324,4,Automatic,Front,4,Left wheel,Red,7,586,15524
45636297,auto,BMW,530,2007,Sedan,1,Petrol,3,111111,6,Tiptronic,Rear,4,Left wheel,Grey,10,0,17249
45794250,auto,LEXUS,GS 350,2013,Sedan,1,Petrol,3.5,56000,6,Tiptronic,Rear,4,Left wheel,Black,12,0,73071
45636962,auto,FORD,Fusion,2014,Sedan,1,Hybrid,2,186048,4,Automatic,Front,4,Left wheel,Black,0,333,862
45797238,auto,HYUNDAI,Elantra,2017,Sedan,1,Diesel,1.6,98000,4,Automatic,Front,4,Left wheel,White,4,831,28909
45732617,auto,HYUNDAI,Sonata,2012,Sedan,1,LPG,2,573249,4,Automatic,Front,4,Left wheel,Black,4,642,8467
32116317,auto,TOYOTA,Aqua,2013,Sedan,0,Hybrid,1.5,130000,4,Automatic,Rear,4,Right-hand drive,Sky blue,0,0,50
45803460,auto,HYUNDAI,Sonata,2014,Sedan,1,LPG,2,169024,4,Automatic,Front,4,Left wheel,White,4,639,14426
43247033,auto,VOLKSWAGEN,Sharan,2011,Minivan,0,Petrol,1.4,126000,4,Automatic,Front,4,Right-hand drive,Silver,6,1325,9000
45769197,auto,MERCEDES-BENZ,E 350,2014,Sedan,1,Diesel,3.5,200179,6,Automatic,4x4,4,Left wheel,Black,12,1053,30734
45787509,auto,TOYOTA,Camry,2013,Sedan,1,Petrol,2.5,156666,4,Automatic,Front,4,Left wheel,Black,12,779,22580
45760052,auto,CHEVROLET,Volt,2014,Jeep,1,Hybrid,1.4,133195,4,Automatic,Front,4,Left wheel,Black,0,259,862
45809244,auto,HONDA,FIT,2014,Hatchback,1,Hybrid,1.3,114950,4,Automatic,Front,4,Left wheel,Blue,4,247,7464
45771034,auto,FORD,Fusion,2016,Sedan,1,Petrol,2.5,154850,4,Automatic,Front,4,Left wheel,Black,12,1091,1333
45804881,auto,HYUNDAI,Tucson,2019,Jeep,1,Diesel,1.6,13000,4,Automatic,Front,4,Left wheel,White,4,879,59865
45765365,auto,TOYOTA,Tacoma,2017,Jeep,1,Petrol,2.7,94262,4,Automatic,Rear,4,Left wheel,White,12,1342,49237
45796914,auto,HYUNDAI,H1,2018,Universal,1,Diesel,2.5,27406,4,Automatic,Front,4,Left wheel,Yellow,4,1327,68223
45771073,auto,MERCEDES-BENZ,E 300,2017,Sedan,1,Petrol,2,1600,4,Automatic,Rear,4,Left wheel,Black,12,1017,392
45787608,auto,NISSAN,Tiida,2006,Sedan,1,CNG,1.8,200000,4,Variator,Front,4,Left wheel,Silver,2,0,7683
45771597,auto,FORD,Fusion,2013,Sedan,1,Petrol,1.6 Turbo,85500,4,Automatic,Front,4,Left wheel,Black,8,0,22266
45769046,auto,MERCEDES-BENZ,E 350,2008,Sedan,1,Diesel,3,175614,6,Automatic,Rear,4,Left wheel,Black,12,1598,2430
45638142,auto,FORD,Fusion,2014,Sedan,1,Hybrid,2,0,4,Automatic,Front,4,Left wheel,Silver,0,333,282
45641194,auto,NISSAN,Juke,2015,Jeep,1,Petrol,1.6,85944,4,Automatic,4x4,4,Left wheel,Black,0,629,392
45807457,auto,MERCEDES-BENZ,C 300,2015,Sedan,1,Petrol,2,0,4,Automatic,Rear,4,Left wheel,Black,12,765,33556
45730558,auto,SSANGYONG,Actyon,2017,Jeep,1,Diesel,1.6,73000,4,Automatic,Front,4,Left wheel,White,4,831,39161
45815469,auto,FORD,Transit,2008,Microbus,0,Diesel,2.2,180000,4,Manual,Front,4,Left wheel,White,2,0,16308
45539130,auto,TOYOTA,Camry,2009,Sedan,1,Hybrid,2.4,92000,4,Tiptronic,Front,4,Left wheel,Sky blue,8,0,17719
45659883,auto,LEXUS,GX 460,2011,Jeep,1,Petrol,4.6,160138,8,Automatic,4x4,4,Left wheel,White,0,1514,43278
45816131,auto,HYUNDAI,Santa FE,2012,Jeep,1,Petrol,3.5,197923,6,Automatic,4x4,4,Left wheel,Red,12,1058,470
44810053,auto,CHEVROLET,Cruze,2017,Sedan,0,Petrol,1.4 Turbo,42000,4,Tiptronic,Front,>5,Left wheel,Black,12,738,20385
45764759,auto,TOYOTA,Tundra,2016,Jeep,1,Petrol,4.6,254805,8,Automatic,4x4,4,Left wheel,White,12,1935,941
45804880,auto,HYUNDAI,Tucson,2019,Jeep,1,Diesel,2,48000,4,Automatic,Front,4,Left wheel,White,4,1077,49858
45622835,auto,NISSAN,Elgrand,1998,Minivan,1,Diesel,3.2 Turbo,230000,4,Automatic,4x4,4,Right-hand drive,White,4,0,8781
45813983,auto,MERCEDES-BENZ,C 350,2013,Sedan,1,Petrol,3.5,159250,6,Automatic,Rear,4,Left wheel,Black,12,1055,220
45803575,auto,HYUNDAI,Sonata,2015,Sedan,1,LPG,2,582376,4,Automatic,Front,4,Left wheel,Orange,4,765,9722
45787301,auto,MERCEDES-BENZ,CLS 500,2006,Sedan,1,Petrol,5,2000,8,Automatic,Rear,4,Left wheel,Grey,12,0,21326
45804856,auto,HYUNDAI,Tucson,2017,Jeep,1,Diesel,2,40800,4,Automatic,Front,4,Left wheel,White,4,1017,51075
45802041,auto,HYUNDAI,Genesis,2011,Coupe,1,Petrol,2,117492,4,Automatic,Front,4,Left wheel,Grey,4,707,15241
45635110,auto,FORD,Fusion,2015,Sedan,1,Hybrid,2,88795,4,Automatic,Front,4,Left wheel,Black,0,382,2587
45797839,auto,HYUNDAI,H1,2008,Minivan,1,Diesel,2.5,56769,4,Automatic,Front,4,Left wheel,Silver,4,1347,15524
45793323,auto,MERCEDES-BENZ,C 250,2014,Sedan,1,Petrol,1.8 Turbo,70000,4,Tiptronic,Rear,4,Left wheel,Beige,8,0,27911
45766543,auto,TOYOTA,Camry,2013,Sedan,1,Hybrid,2.5,136861,4,Automatic,Front,4,Left wheel,Blue,12,779,4861
45782548,auto,MERCEDES-BENZ,S 350,2005,Sedan,1,Petrol,3.5,263000,4,Automatic,Rear,4,Left wheel,Black,0,0,29793
45797924,auto,HYUNDAI,Elantra,2012,Sedan,1,Petrol,1.6,95665,4,Automatic,Front,4,Left wheel,Grey,4,531,18208
45811155,auto,HYUNDAI,Sonata,2017,Sedan,1,Hybrid,2,107387,4,Automatic,Front,4,Left wheel,Silver,12,481,549
45749575,auto,NISSAN,Tiida,2006,Hatchback,0,Petrol,1.5,0,4,Automatic,Front,4,Right-hand drive,Red,4,0,30
44006324,auto,TOYOTA,RAV 4 Le,2013,Jeep,0,Petrol,2.5,65350,4,Tiptronic,Front,4,Left wheel,White,12,779,34497
45764287,auto,OPEL,Zafira,2000,Goods wagon,0,Petrol,1.8,130000,4,Manual,Front,4,Left wheel,Silver,0,1522,6272
45793908,auto,CHEVROLET,Captiva,2007,Jeep,1,Diesel,2,183923,4,Automatic,Front,4,Left wheel,Silver,4,1282,4924
45763993,auto,OPEL,Vectra b,2000,Hatchback,0,Diesel,2.0 Turbo,11111,4,Manual,Front,4,Left wheel,Red,2,0,4704
45731752,auto,HYUNDAI,H1,2016,Universal,1,Diesel,2.5,97129,4,Automatic,Front,4,Left wheel,Silver,4,1091,43576
45725280,auto,MERCEDES-BENZ,C 200,2001,Sedan,1,CNG,2,140000,4,Manual,Rear,4,Left wheel,Black,4,0,7840
45115251,auto,TOYOTA,CHR,2018,Jeep,0,Petrol,2,24000,4,Automatic,Front,4,Left wheel,Grey,8,1079,28225
45786030,auto,OPEL,Astra,1992,Sedan,0,Petrol,1.1,0,4,Manual,Front,4,Left wheel,White,2,0,700
45812786,auto,MAZDA,323,1998,Hatchback,0,Petrol,1.5,300000,4,Manual,Front,4,Left wheel,Silver,2,0,2352
45800731,auto,CHEVROLET,Cruze,2017,Hatchback,1,Petrol,1.4,29094,4,Automatic,Front,4,Left wheel,Grey,0,738,18817
45813862,auto,FORD,Fusion,2015,Sedan,1,Hybrid,2,148709,4,Automatic,Front,4,Left wheel,Red,12,382,4861
45810175,auto,LEXUS,RX 450,2010,Jeep,1,Hybrid,3.5,186005,6,Automatic,4x4,4,Left wheel,Silver,12,1399,13172
45342484,auto,MERCEDES-BENZ,E 350 ამგ,2013,Sedan,1,Petrol,3.5,156800,4,Tiptronic,4x4,4,Left wheel,Black,12,1055,37320
45751145,auto,FORD,Escape,2017,Jeep,1,Petrol,2,251430,4,Automatic,Front,4,Left wheel,Blue,12,1017,706
45504338,auto,TOYOTA,Camry,2015,Sedan,1,Hybrid,2.5,35000,4,Automatic,Front,4,Left wheel,Grey,10,456,39201
45797233,auto,HYUNDAI,Elantra,2018,Sedan,1,LPG,1.6,35643,4,Automatic,Front,4,Left wheel,White,4,880,36426
45787913,auto,HONDA,Civic,2006,Hatchback,0,Petrol,1.8,250000,4,Manual,Front,4,Right-hand drive,Grey,4,0,8467
45798480,auto,MERCEDES-BENZ,CLK 320,2000,Coupe,1,Petrol,3.2,255000,6,Tiptronic,Rear,2,Left wheel,Silver,4,0,7840
45752253,auto,HONDA,Cr-v,2015,Jeep,1,Petrol,2.4,117158,4,Automatic,Front,4,Left wheel,White,12,900,12701
45769910,auto,SUBARU,Forester,2012,Jeep,1,Petrol,2.5,281659,4,Automatic,4x4,4,Left wheel,Blue,0,781,8154
45548523,auto,TOYOTA,Avalon,2015,Sedan,1,Hybrid,2.5,63645,4,Tiptronic,Front,4,Left wheel,White,12,456,46414
45806590,auto,MERCEDES-BENZ,ML 250,2015,Jeep,1,Diesel,2.1,197338,4,Automatic,4x4,4,Left wheel,White,12,798,45160
37082532,auto,BMW,330,2007,Cabriolet,1,Petrol,3,1123,6,Tiptronic,4x4,2,Left wheel,Black,12,0,100
45814316,auto,AUDI,A7 Prestige,2016,Sedan,1,Petrol,3.0 Turbo,35000,6,Automatic,4x4,4,Left wheel,Black,12,0,100355
45751820,auto,MITSUBISHI,Colt Lancer,2014,Hatchback,1,Petrol,2,136634,4,Automatic,Front,4,Left wheel,Silver,12,639,1176
45793536,auto,HYUNDAI,Elantra,2013,Coupe,0,Petrol,1.8,77000,6,Manual,Front,2,Left wheel,Beige,0,0,12231
45776871,auto,TOYOTA,Prius,2007,Hatchback,1,Hybrid,1.5,140000,4,Variator,Front,4,Left wheel,Green,12,988,5802
45815909,auto,HYUNDAI,Sonata,2018,Sedan,1,Petrol,2.4,45494,4,Automatic,Front,4,Left wheel,White,12,1277,2901
45767606,auto,TOYOTA,Prius,2017,Sedan,1,Hybrid,1.8,47672,4,Automatic,Front,4,Left wheel,White,12,442,1882
42866899,auto,NISSAN,Pathfinder,2010,Sedan,0,Petrol,4,109100,12,Automatic,4x4,4,Left wheel,Blue,12,0,22894
45706976,auto,HONDA,FIT,2013,Sedan,0,Hybrid,1.3,145000,4,Automatic,Front,4,Right-hand drive,Silver,8,0,11290
43353662,auto,BMW,318,1997,Sedan,0,LPG,1.8,270000,4,Manual,Rear,4,Left wheel,Green,2,0,6586
45792706,auto,TOYOTA,Camry,2006,Sedan,1,Hybrid,2.4,188800,4,Variator,Front,4,Left wheel,Grey,8,0,14426
45543235,auto,MITSUBISHI,Outlander,2016,Jeep,1,Petrol,2.4,39000,4,Variator,Front,4,Left wheel,Silver,12,1051,36065
45749598,auto,TOYOTA,Camry SE,2014,Sedan,1,Petrol,2.5,52000,4,Tiptronic,Front,4,Left wheel,Black,12,0,27284
45617361,auto,SUBARU,Forester,2016,Jeep,0,Petrol,2.5,34000,4,Variator,4x4,4,Left wheel,White,7,1091,21639
45797343,auto,HYUNDAI,I30,2009,Hatchback,1,Petrol,1.6,140000,4,Automatic,Front,4,Left wheel,Silver,4,790,7840
45815372,auto,MERCEDES-BENZ,E 200,1998,Sedan,0,CNG,2,180003,4,Manual,Rear,4,Left wheel,Black,4,0,7840
45757416,auto,FORD,Escape,2008,Jeep,1,Hybrid,0.4,220474,4,Automatic,Front,4,Left wheel,Grey,0,289,282
45654682,auto,MERCEDES-BENZ,GLE 350,2016,Jeep,1,Petrol,3,59099,6,Automatic,4x4,4,Left wheel,White,0,1292,1646
45804791,auto,HYUNDAI,Tucson,2013,Jeep,1,Diesel,2,124000,4,Automatic,Front,4,Left wheel,Silver,4,640,24198
45809396,auto,HONDA,FIT,2013,Hatchback,1,Petrol,1.5,34682,4,Automatic,Front,4,Left wheel,Grey,4,502,25365
45763292,auto,CHEVROLET,Malibu,2014,Sedan,1,Petrol,2.5,310061,4,Automatic,Front,4,Left wheel,Blue,12,777,1725
45754843,auto,ACURA,TL,2010,Sedan,1,Petrol,3.5,162453,6,Automatic,Front,4,Left wheel,Silver,12,1399,314
45806345,auto,TOYOTA,Prius,2012,Sedan,0,Hybrid,1.8,22400,4,Automatic,Front,4,Left wheel,White,8,586,17249
45774174,auto,MERCEDES-BENZ,E 350,2010,Sedan,1,Petrol,3.5,229904,6,Automatic,4x4,4,Left wheel,Black,12,1399,470
45756945,auto,HYUNDAI,Sonata,2014,Sedan,1,Petrol,2.0 Turbo,62000,4,Tiptronic,Front,4,Left wheel,White,12,639,31361
45797127,auto,HYUNDAI,Elantra,2007,Sedan,1,Diesel,1.6,54279,4,Automatic,Front,4,Left wheel,Silver,4,1047,4704
45809778,auto,CHEVROLET,Cruze,2011,Sedan,1,Petrol,1.8,135759,4,Automatic,Front,4,Left wheel,Grey,4,645,12720
45804848,auto,HYUNDAI,Tucson,2013,Jeep,1,Diesel,2,120534,4,Automatic,Front,4,Left wheel,Silver,4,640,26372
45786770,auto,BMW,X5,2003,Jeep,1,LPG,3,189000,6,Tiptronic,4x4,4,Right-hand drive,Black,10,0,13485
45730143,auto,HYUNDAI,Elantra,2014,Sedan,1,Petrol,1.6,140000,4,Automatic,Front,4,Left wheel,White,4,528,25591
45814808,auto,MERCEDES-BENZ,C 300,2010,Sedan,1,Petrol,3,108517,6,Automatic,4x4,4,Left wheel,White,12,1211,6429
45813961,auto,LEXUS,RX 350,2016,Jeep,1,Petrol,3.5,107030,6,Automatic,4x4,4,Left wheel,Grey,12,1493,251
45764921,auto,LEXUS,GX 460,2010,Jeep,1,Petrol,4.6,155821,8,Automatic,4x4,4,Left wheel,Black,0,1811,39829
45620554,auto,MERCEDES-BENZ,E 350,2011,Sedan,1,Diesel,5.5,325811,8,Automatic,4x4,4,Left wheel,Black,12,1793,13172
45524915,auto,TOYOTA,CHR,2019,Jeep,1,Petrol,2,24339,4,Automatic,Front,4,Left wheel,Blue,12,1077,627
45808996,auto,DAEWOO,Lacetti,2009,Sedan,1,Petrol,1.6,130000,4,Automatic,Front,4,Left wheel,Black,4,790,8097
45811316,auto,BMW,X5,2012,Jeep,1,Diesel,3,420794,6,Automatic,4x4,4,Left wheel,Black,12,919,12388
45782212,auto,HYUNDAI,Sonata,2012,Sedan,0,Hybrid,2,280480,4,Automatic,Front,4,Left wheel,Silver,9,0,18503
45624104,auto,HONDA,Insight,2010,Sedan,0,Hybrid,1.3,150000,4,Variator,Front,4,Left wheel,Black,12,574,12231
42427923,auto,HONDA,FIT,2002,Hatchback,0,Petrol,1.3,135000,4,Variator,Front,4,Right-hand drive,Black,4,0,40
45796881,auto,HYUNDAI,H1,2011,Universal,1,Diesel,2.5,237853,4,Automatic,Front,4,Left wheel,Silver,4,862,17054
45801349,auto,HONDA,Stream,2001,Universal,0,Petrol,2,111000,4,Automatic,Front,4,Right-hand drive,Black,6,0,5300
45803109,auto,HYUNDAI,Sonata,2015,Sedan,1,LPG,2,42000,4,Automatic,Front,4,Left wheel,Orange,4,765,9565
45810274,auto,CHEVROLET,Malibu,2015,Sedan,1,Diesel,2,60618,4,Automatic,Front,4,Left wheel,Black,4,765,24302
45816654,auto,TOYOTA,Camry,2009,Sedan,1,Petrol,2.4,230400,4,Automatic,Front,4,Left wheel,Silver,12,0,18817
45809770,auto,NISSAN,Altima,2014,Sedan,1,Petrol,2.5,127918,4,Automatic,Front,4,Left wheel,Red,12,777,1960
45682514,auto,HYUNDAI,Sonata,2016,Sedan,0,Petrol,2.4,77000,4,Tiptronic,Front,4,Left wheel,Silver,10,1051,17249
45732640,auto,HYUNDAI,Sonata,2016,Sedan,1,LPG,2,280016,4,Automatic,Front,4,Left wheel,Silver,4,891,15530
45803334,auto,HYUNDAI,Sonata,2016,Sedan,1,LPG,2,270874,4,Automatic,Front,4,Left wheel,Silver,4,891,11290
45235243,auto,TOYOTA,Prius,2013,Hatchback,0,Hybrid,1.8,118000,4,Automatic,Front,4,Left wheel,Sky blue,12,0,24148
45732741,auto,HYUNDAI,Sonata,2014,Sedan,1,LPG,2,362868,4,Automatic,Front,4,Left wheel,Silver,4,639,10036
45569356,auto,HYUNDAI,Elantra,2015,Sedan,0,Petrol,1.8,85000,4,Tiptronic,Front,4,Left wheel,Black,12,697,18817
45757721,auto,LEXUS,CT 200h,2014,Hatchback,1,Hybrid,1.8,132563,4,Automatic,Front,4,Left wheel,Red,0,308,10349
45815351,auto,LEXUS,RX 350,2010,Jeep,1,Petrol,3.5,138211,6,Automatic,4x4,4,Left wheel,Black,12,1399,549
45803322,auto,HYUNDAI,Sonata,2015,Sedan,1,LPG,2,391625,4,Automatic,Front,4,Left wheel,Orange,4,765,9252
45804868,auto,HYUNDAI,Tucson,2018,Jeep,1,Diesel,1.7,38577,4,Automatic,Front,4,Left wheel,Black,4,930,55823
45491644,auto,TOYOTA,Camry,2013,Sedan,1,Petrol,2.5,132800,6,Tiptronic,Rear,4,Left wheel,Blue,12,0,25089
45802275,auto,HYUNDAI,H1,2011,Minivan,1,Diesel,2.5,52686,4,Automatic,Front,4,Left wheel,Silver,4,862,18669
45658776,auto,LEXUS,RX 450,2012,Jeep,1,Hybrid,3.5,232357,6,Automatic,4x4,4,Left wheel,Black,12,1058,941
45788303,auto,FORD,Transit,2001,Microbus,0,Diesel,2.4,253206,4,Manual,Rear,4,Left wheel,White,2,1998,15053
45809240,auto,HONDA,FIT,2014,Hatchback,1,Hybrid,1.5,76525,4,Automatic,Front,4,Left wheel,Blue,4,271,10660
45803780,auto,HYUNDAI,Tucson,2016,Jeep,1,Diesel,2,80000,4,Automatic,Front,4,Left wheel,Silver,4,891,37000
45730373,auto,SSANGYONG,REXTON,2011,Jeep,1,Diesel,2,186412,4,Automatic,Front,4,Left wheel,Silver,4,707,18826
45617817,auto,MERCEDES-BENZ,E 350,2011,Sedan,1,Diesel,3.5,230696,6,Automatic,4x4,4,Left wheel,Black,12,1172,14583
45537268,auto,MERCEDES-BENZ,Vito,2007,Minivan,0,Diesel,2.2 Turbo,285000,4,Manual,Rear,4,Left wheel,Red,4,0,21012
44719048,auto,MITSUBISHI,I,2011,Hatchback,0,Petrol,0.7,92000,3,Automatic,Front,4,Right-hand drive,Brown,2,706,5645
45725138,auto,SSANGYONG,Actyon,2010,Jeep,1,Diesel,2,120000,4,Automatic,Front,4,Left wheel,Silver,4,836,18826
45804512,auto,HYUNDAI,Tucson,2011,Jeep,1,Diesel,2,142000,4,Automatic,Front,4,Left wheel,White,4,707,22649
45802112,auto,HYUNDAI,H1,2011,Minivan,1,Diesel,2.5,42415,4,Automatic,Front,4,Left wheel,White,4,862,16590
45547620,auto,TOYOTA,Camry,2014,Sedan,0,Hybrid,2.5,51000,4,Automatic,Front,4,Left wheel,Grey,12,394,31988
45744745,auto,DAEWOO,Lacetti,2009,Sedan,1,Petrol,2,19999,4,Automatic,Front,4,Left wheel,Grey,4,966,8624
45694949,auto,TOYOTA,Camry,2015,Sedan,0,Hybrid,2.5,89000,4,Variator,Front,4,Left wheel,Silver,0,456,21012
45746583,auto,HONDA,FIT,2014,Hatchback,0,Hybrid,1.5,114000,4,Automatic,Front,4,Right-hand drive,White,8,1266,10663
45766463,auto,MERCEDES-BENZ,E 350,2014,Sedan,1,Diesel,3.5,95987,6,Automatic,4x4,4,Left wheel,Black,12,1053,220
45756836,auto,VOLKSWAGEN,GTI,2006,Hatchback,0,Petrol,2.0 Turbo,161000,4,Manual,Front,4,Left wheel,Black,8,1481,13485
45772942,auto,MITSUBISHI,Colt,2003,Hatchback,0,Petrol,1.3,241589,4,Variator,Front,4,Right-hand drive,Sky blue,5,0,5331
45815556,auto,OPEL,Zafira,2000,Minivan,0,Petrol,1.8,260000,4,Manual,Front,4,Left wheel,Silver,6,0,7370
45793973,auto,FORD,Transit,2003,Microbus,1,Diesel,2.0 Turbo,195000,6,Manual,Front,2,Left wheel,Yellow,4,1677,11900
45418147,auto,VOLKSWAGEN,Jetta,2015,Sedan,1,Petrol,1.8 Turbo,55000,4,Tiptronic,Front,4,Left wheel,Black,10,697,17249
